"V1","casename","docket","circuit","cite","year","month","day","unpub","area","enbanc","femplaintiff","name","vote","child","girls","woman","birth","republican","songerID","sons","X","pname","id","pres","mona","yeara","monl","yearl","yearb","yeard","pleft","left","party","state","city","circuit.1","elevate","gender","race","name.1","appres","pleftsum","boom","crossa","crossl","mrespty","prespty","dummy","ids","religion","csb","ba","bast","bapp","ls","lsst","jdpp","graddeg1","graddeg2","graddeg3","pfedjdge","pfjdget","pssc","pslc","plocct","poutsjge","psjdget","pausa","pusa","psgo","psg","pago","paag","pag","pcc","psp","pspros","pmag","pbj","pcab","pcabdept","pscab","pscabdpt","pindreg1","preg1","pindreg2","preg2","pindreg3","preg3","pindreg4","preg4","pindreg5","preg5","phouse","psenate","pgov","pssenate","pshouse","pmayor","pccoun","pccom","pda","plother","plotherl","pgovt","plawprof","pprivate","prevpos","pmagis","pcomct","pdat","pada","pbank","pterr","pcustom","statecab","age","extra1","extra2","extra3","extra4","amon","ayear","X___l","X___j","X___char","pos1","pos1yrs","pos2","pos2yrs","pos3","pos3yrs","pos4","pos4yrs","pos5","pos5yrs","pos6","pos6yrs","pos7","pos7yrs","pos8","pos8yrs","pos9","pos9yrs","pos10","pos10yrs","pos11","pos11yrs","pos12","pos12yrs","pos13","pos13yrs","pos14","pos14yrs","pos15","pos15yrs","type","pred","recdatem","recdatey","reccon","extra5","assets","liable","aba","add1","abamin","seatno","success","seatno2","pseatno","lsuc","ls2","ls3","lp","lp2","lp3","ls1","count","seatno4","pseatno4","sseatno4","seatno3","pseatno3","sseatno3","lsuc2","pseatno2","sseatno2","sseatno","sids","tids","samon","sayear","tamon","tayear","year.1","dsen","rsen","dhouse","rhouse","dal","dak","daz","dar","dca","dco","dct","dde","dfl","dga","dhi","did","dil","din","dio","dks","dky","dla","dme","dmd","dma","dmi","dmn","dms","dmo","dmt","dne","dnv","dnh","dnj","dnm","dny","dnc","dnd","doh","dok","dor","dpa","dri","dsc","dsd","dtn","dtx","dut","dvt","dva","dwa","dwv","dwi","dwy","source1","source2","courtesy","appage","sseatno5","sseatno6","pname2","pname3","pname4","dcother","uporoutt","senmaj","senmin","yeari","yearc","congress","unity","e1","e2","e3","e4","e5","e6","congresi","unityi","hdem","hrep","sdem","srep","hother","sother","yearo","congreso","unityo","recess","networth","agego","service","ageon","capsnames","progressive.vote"
3286,"Bryant v. Martinez","00-6035","6","46 Fed. Appx. 293",2002,9,5,1,"employment","0",1,"Thomas B. Russell",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3287,"Johnson v. Univ. Hosp. of Cleveland","00-4061","6","46 Fed. Appx. 238",2002,8,22,1,"employment","0",1,"Batchelder, Alice M.",1,2,1,1,1944,1,647,1,34,"Lively, Frederick P.",22090,23,11,1991,99,9999,1944,9999,99,9,0,35,3562,6,22,2,1,"Batchelder, Alice M.",0,3,1,0,2,0,NA,1,647,2,880,163,0,1,164,0,1,10,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,47,NA,NA,NA,NA,11,1991,NA,NA,"",1,6,16,2,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7660,NA,NA,0,NA,1334500,355666,3,0,0,"06/09/03","0","","06/09/02","05/24/02","0","0","05/24/01","05/09/02","09/03/08","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1991,56,44,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,47,NA,NA,NA,NA,NA,NA,1,57,43,1991,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,978834,8055,8008,47,"BATCHELDER",0
3289,"Baker v. Ohio","Feb-22","6","109 Fed. Appx. 31",2002,8,18,1,"employment","0",1,"Batchelder, Alice M.",1,2,1,1,1944,1,647,1,34,"Lively, Frederick P.",22090,23,11,1991,99,9999,1944,9999,99,9,0,35,3562,6,22,2,1,"Batchelder, Alice M.",0,3,1,0,2,0,NA,1,647,2,880,163,0,1,164,0,1,10,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,47,NA,NA,NA,NA,11,1991,NA,NA,"",1,6,16,2,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7660,NA,NA,0,NA,1334500,355666,3,0,0,"06/09/03","0","","06/09/02","05/24/02","0","0","05/24/01","05/09/02","09/03/08","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1991,56,44,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,47,NA,NA,NA,NA,NA,NA,1,57,43,1991,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,978834,8055,8008,47,"BATCHELDER",0
3290,"Mayers v. Tenn. Bd. of Regents","Jan-38","6","42 Fed. Appx. 797",2002,8,13,1,"employment","0",1,"Batchelder, Alice M.",1,2,1,1,1944,1,647,1,34,"Lively, Frederick P.",22090,23,11,1991,99,9999,1944,9999,99,9,0,35,3562,6,22,2,1,"Batchelder, Alice M.",0,3,1,0,2,0,NA,1,647,2,880,163,0,1,164,0,1,10,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,47,NA,NA,NA,NA,11,1991,NA,NA,"",1,6,16,2,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7660,NA,NA,0,NA,1334500,355666,3,0,0,"06/09/03","0","","06/09/02","05/24/02","0","0","05/24/01","05/09/02","09/03/08","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1991,56,44,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,47,NA,NA,NA,NA,NA,NA,1,57,43,1991,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,978834,8055,8008,47,"BATCHELDER",0
3294,"Policastro v. Northwest Airlines, Inc.","00-4484","6","297 F.3d 535",2002,7,29,0,"employment","0",1,"Batchelder, Alice M.",1,2,1,1,1944,1,647,1,34,"Lively, Frederick P.",22090,23,11,1991,99,9999,1944,9999,99,9,0,35,3562,6,22,2,1,"Batchelder, Alice M.",0,3,1,0,2,0,NA,1,647,2,880,163,0,1,164,0,1,10,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,47,NA,NA,NA,NA,11,1991,NA,NA,"",1,6,16,2,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7660,NA,NA,0,NA,1334500,355666,3,0,0,"06/09/03","0","","06/09/02","05/24/02","0","0","05/24/01","05/09/02","09/03/08","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1991,56,44,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,47,NA,NA,NA,NA,NA,NA,1,57,43,1991,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,978834,8055,8008,47,"BATCHELDER",0
3295,"Clark v. Alcan Aluminum Corp.","00-6040","6","41 Fed. Appx. 767",2002,7,23,1,"employment","0",1,"William J. Haynes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3296,"Prebilich-Holland v. Gaylord Entm't Co.","00-5946","6","297 F.3d 438",2002,7,18,0,"pregnancy","0",1,"Joseph M. Hood",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3297,"Winters v. MTL Sys.","00-4313","6","39 Fed. Appx. 985",2002,7,12,1,"employment","0",1,"David M. Lawson",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3298,"Farmer v. Cleveland Pub. Power","00-4613","6","295 F.3d 593",2002,6,28,0,"employment","0",1,"Richard Mills",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3304,"Stone v. Bd. of Dirs. of the TVA","00-6328","6","35 Fed. Appx. 193",2002,5,15,1,"employment","0",1,"Avern Cohn",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3306,"Haddad v. Mich. Nat'l Corp.","Jan-22","6","34 Fed. Appx. 217",2002,5,7,1,"employment","0",1,"Joseph M. Hood",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3307,"Smith v. County of Hamilton","00-4290","6","34 Fed. Appx. 450",2002,4,19,1,"employment","0",1,"Dan Aaron Polster",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3310,"Kupiec v. St. John Hosp. & Med. Ctr., Inc.","00-1963","6","31 Fed. Appx. 185",2002,3,20,1,"employment","0",1,"Cole, Ransey",1,3,1,0,1951,0,651,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3311,"Dixon v. Federal Express Corp.","00-6145","6","33 Fed. Appx. 157",2002,3,15,1,"employment","0",1,"James S. Gwin",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
